Time (s),Shift (nm)
0.0,0.0
0.2000000000000454,0.000578
0.4000000000000341,0.002563
0.6000000000000227,0.005193
0.8000000000000114,0.007565
1.0,0.009081
1.2000000000000457,0.008653
1.400000000000034,0.00858
1.6000000000000227,0.011205
1.8000000000000114,0.013813
2.0,0.014987
2.200000000000045,0.014028
2.400000000000034,0.014072
2.6000000000000227,0.013708
2.800000000000012,0.013943
3.0,0.015156
3.200000000000045,0.017202
3.400000000000034,0.016126
3.6000000000000227,0.012843
3.8000000000000114,0.00969
4.0,0.007623
4.2000000000000455,0.00547
4.400000000000034,0.00763
4.600000000000023,0.010944
4.800000000000011,0.012336
5.0,0.011464
5.2000000000000455,0.009849
5.400000000000034,0.005965
5.600000000000023,0.002156
5.800000000000011,-0.0025199999999999
6.0,-0.0046699999999999
6.2000000000000455,-0.000944
6.400000000000034,0.005198
6.600000000000023,0.008523
6.800000000000011,0.00971
7.0,0.010087
7.2000000000000455,0.008179
7.400000000000034,0.00537
7.600000000000023,0.001883
7.800000000000011,0.000508
8.0,-0.0008539999999999
8.200000000000045,-0.0033059999999999
8.400000000000034,-0.0063109999999999
8.600000000000023,-0.0034949999999999
8.800000000000011,0.0019419999999999
9.0,0.007091
9.200000000000044,0.010255
9.400000000000034,0.012192
9.600000000000025,0.011016
9.800000000000011,0.011609
10.0,0.011768
10.200000000000044,0.013428
10.400000000000034,0.013711
10.600000000000025,0.012999
10.800000000000011,0.0089349999999999
11.0,0.005123
11.200000000000044,0.001807
11.400000000000034,0.001257
11.600000000000025,0.003605
11.800000000000011,0.007622
12.0,0.012655
12.200000000000044,0.01728
12.400000000000034,0.017597
12.600000000000025,0.014111
12.800000000000011,0.010206
13.0,0.008795
13.200000000000044,0.008499
13.400000000000034,0.010679
13.600000000000025,0.013429
13.800000000000011,0.014704
14.0,0.01385
14.200000000000044,0.009673
14.400000000000034,0.006967
14.600000000000025,0.005144
14.800000000000011,0.006892
15.0,0.004949
15.200000000000044,0.006796
15.400000000000034,0.005718
15.600000000000025,0.005656
15.800000000000011,0.003735
16.0,0.005906
16.200000000000045,0.005332
16.400000000000034,0.006107
16.600000000000023,0.004602
16.80000000000001,0.004248
17.0,0.002143
17.200000000000045,0.002236
17.400000000000034,0.002959
17.600000000000023,0.007449
17.80000000000001,0.008211
18.0,0.0092129999999999
18.200000000000045,0.008793
18.400000000000038,0.008433
18.600000000000023,0.007256
18.80000000000001,0.008332
19.0,0.008342
19.200000000000045,0.009722
19.400000000000038,0.0108
19.600000000000023,0.008924
19.80000000000001,0.005461
20.0,0.004893
20.200000000000045,0.004358
20.400000000000038,0.005262
20.600000000000023,0.006712
20.80000000000001,0.008702
21.0,0.010311
21.200000000000045,0.012532
21.400000000000038,0.011333
21.600000000000023,0.009481
21.80000000000001,0.009261
22.0,0.00953
22.200000000000045,0.008305
22.400000000000038,0.011291
22.600000000000023,0.01513
22.80000000000001,0.016219
23.0,0.011291
23.200000000000045,0.005735
23.400000000000038,3.400000000000625e-05
23.600000000000023,-0.0015449999999999
23.80000000000001,0.000585
24.0,0.0058829999999999
24.200000000000045,0.008657
24.400000000000038,0.01124
24.600000000000023,0.011471
24.80000000000001,0.009638
25.0,0.008211
25.200000000000045,0.010117
25.400000000000038,0.011726
25.600000000000023,0.013786
25.80000000000001,0.015439
26.0,0.016113
26.200000000000045,0.014024
26.400000000000038,0.010188
26.600000000000023,0.005948
26.80000000000001,0.004163
27.0,0.005143
27.200000000000045,0.007891
27.400000000000038,0.011654
27.600000000000023,0.015149
27.80000000000001,0.016357
28.0,0.015381
28.200000000000045,0.016673
28.400000000000038,0.015115
28.600000000000023,0.01192
28.80000000000001,0.008051
29.0,0.00619
29.200000000000045,0.00347
29.400000000000038,0.003612
29.600000000000023,0.003922
29.80000000000001,0.003205
30.0,0.001917
30.200000000000045,0.000985
30.400000000000038,0.002467
30.600000000000023,0.005081
30.80000000000001,0.011679
31.0,0.014075
31.200000000000045,0.015031
31.400000000000038,0.011561
31.600000000000023,0.008475
31.80000000000001,0.004364
32.0,0.003291
