Time (s),Shift (nm)
0.0,0.0
0.1999999999999886,0.007838
0.4000000000000341,0.0100559999999999
0.6000000000000227,0.0133489999999999
0.8000000000000114,0.0143699999999999
1.0,0.015548
1.2000000000000457,0.01693
1.400000000000034,0.01688
1.6000000000000227,0.0168319999999999
1.8000000000000114,0.0176589999999999
2.0,0.019614
2.200000000000045,0.021058
2.400000000000034,0.02005
2.6000000000000227,0.0184619999999999
2.800000000000012,0.0172109999999999
3.0,0.014876
3.200000000000045,0.0133929999999999
3.400000000000034,0.014838
3.6000000000000227,0.017069
3.8000000000000114,0.0192839999999999
4.0,0.0204339999999999
4.2000000000000455,0.021702
4.400000000000034,0.022108
4.600000000000023,0.0235299999999999
4.800000000000011,0.02249
5.0,0.0226229999999999
5.2000000000000455,0.0236859999999999
5.400000000000034,0.0248059999999999
5.600000000000023,0.024286
5.800000000000011,0.0240209999999999
6.0,0.023494
6.2000000000000455,0.022757
6.400000000000034,0.0216579999999999
6.600000000000023,0.022402
6.800000000000011,0.023957
7.0,0.024054
7.2000000000000455,0.0231639999999999
7.400000000000034,0.022444
7.600000000000023,0.0207239999999999
7.800000000000011,0.0184699999999999
8.0,0.0163879999999999
8.200000000000045,0.0170719999999999
8.400000000000034,0.0165809999999999
8.600000000000023,0.0176849999999999
8.800000000000011,0.0186229999999999
9.0,0.021289
9.200000000000044,0.019903
9.400000000000034,0.0182849999999999
9.600000000000025,0.0166189999999999
9.800000000000011,0.0161149999999999
10.0,0.0161829999999999
10.200000000000044,0.0162329999999999
10.400000000000034,0.0176279999999999
10.600000000000025,0.0174649999999999
10.800000000000011,0.0182559999999999
11.0,0.0177429999999999
11.200000000000044,0.0183839999999999
11.400000000000034,0.0192719999999999
11.600000000000025,0.0212989999999999
11.800000000000011,0.0208869999999999
12.0,0.020977
12.200000000000044,0.0208249999999999
12.400000000000034,0.021448
12.600000000000025,0.0208319999999999
12.800000000000011,0.0205549999999999
13.0,0.0192909999999999
13.200000000000044,0.0188559999999999
13.400000000000034,0.0191319999999999
13.600000000000025,0.0210899999999999
13.800000000000011,0.022733
14.0,0.0240989999999999
14.200000000000044,0.025837
14.400000000000034,0.0264179999999999
14.600000000000025,0.0265679999999999
14.800000000000011,0.0271669999999999
15.0,0.0267959999999999
15.200000000000044,0.026498
15.400000000000034,0.02454
15.600000000000025,0.02154
15.800000000000011,0.0181359999999999
16.0,0.0160409999999999
16.200000000000045,0.0154819999999999
16.400000000000034,0.0166619999999999
16.600000000000023,0.0182559999999999
16.80000000000001,0.0198749999999999
17.0,0.0233799999999999
17.200000000000045,0.023857
17.400000000000034,0.0247229999999999
17.600000000000023,0.025976
17.80000000000001,0.027745
18.0,0.0261109999999999
18.200000000000045,0.0263519999999999
18.400000000000038,0.0242299999999999
18.600000000000023,0.0229049999999999
18.80000000000001,0.021185
19.0,0.0213139999999999
19.200000000000045,0.020262
19.400000000000038,0.0198249999999999
19.600000000000023,0.018711
19.80000000000001,0.0174889999999999
20.0,0.0173849999999999
20.200000000000045,0.016927
20.400000000000038,0.018432
20.600000000000023,0.0205929999999999
20.80000000000001,0.023479
21.0,0.0234639999999999
21.200000000000045,0.0231589999999999
21.400000000000038,0.0213729999999999
21.600000000000023,0.0203729999999999
21.80000000000001,0.02034
22.0,0.0221319999999999
22.200000000000045,0.0246569999999999
22.400000000000038,0.0275969999999999
22.600000000000023,0.0271949999999999
22.80000000000001,0.0248159999999999
23.0,0.0223989999999999
23.200000000000045,0.021409
23.400000000000038,0.0199669999999999
23.600000000000023,0.0185069999999999
23.80000000000001,0.017749
24.0,0.017761
24.200000000000045,0.0173119999999999
24.400000000000038,0.0171339999999999
24.600000000000023,0.017872
24.80000000000001,0.0180779999999999
25.0,0.0193769999999999
25.200000000000045,0.0199349999999999
25.400000000000038,0.0187969999999999
25.600000000000023,0.0167479999999999
25.80000000000001,0.016865
26.0,0.0148119999999999
26.200000000000045,0.0128589999999999
26.400000000000038,0.0134999999999999
26.600000000000023,0.0159119999999999
26.80000000000001,0.017185
27.0,0.017213
27.200000000000045,0.0167009999999999
27.400000000000038,0.016123
27.600000000000023,0.0158849999999999
27.80000000000001,0.016054
28.0,0.0182529999999999
28.200000000000045,0.020081
