Time (s),Shift (nm)
0.0,0.0
0.1999999999999886,0.00021
0.3999999999999772,0.00056
0.6000000000000227,0.00277
0.8000000000000114,0.005456
1.0,0.008254
1.1999999999999886,0.010161
1.3999999999999773,0.010832
1.6000000000000227,0.009956
1.8000000000000114,0.008035
2.0,0.00606
2.1999999999999886,0.0062699999999999
2.3999999999999773,0.007156
2.6000000000000227,0.007078
2.800000000000012,0.005576
3.0,0.005037
3.1999999999999886,0.004332
3.3999999999999773,0.0042079999999999
3.6000000000000227,0.003775
3.8000000000000114,0.005057
4.0,0.0060689999999999
4.199999999999989,0.007631
4.399999999999977,0.007094
4.600000000000023,0.00546
4.800000000000011,0.004638
5.0,0.004488
5.199999999999989,0.003658
5.399999999999977,0.004201
5.600000000000023,0.003861
5.800000000000011,0.003684
6.0,0.000793
6.199999999999989,-0.0016039999999999
6.399999999999977,-0.0031809999999999
6.600000000000023,-0.0016089999999999
6.800000000000011,-0.0008869999999999
7.0,0.000456
7.199999999999989,0.000607
7.399999999999977,8.000000000008001e-05
7.600000000000023,-0.0014539999999999
7.800000000000011,-0.0019829999999999
8.0,-0.0001349999999999
8.199999999999989,0.002444
8.399999999999977,0.004099
8.600000000000023,0.0067099999999999
8.800000000000011,0.007996
9.0,0.007427
9.199999999999989,0.005041
9.399999999999975,0.0016559999999999
9.600000000000025,-0.0014129999999999
9.800000000000011,-0.0032459999999999
10.0,-0.0044539999999999
10.199999999999989,-0.005174
10.399999999999975,-0.0039779999999999
10.600000000000025,-0.0034079999999999
10.800000000000011,-0.003726
11.0,-0.004533
11.199999999999989,-0.0041109999999999
11.399999999999975,-0.0037999999999999
11.600000000000025,-0.0042169999999999
11.800000000000011,-0.0061089999999999
12.0,-0.005058
12.199999999999989,-0.0039709999999999
12.399999999999975,-0.0023849999999999
12.600000000000025,-0.0007659999999999
12.800000000000011,0.003423
13.0,0.004986
13.199999999999989,0.005512
13.399999999999975,0.006038
13.600000000000025,0.005898
13.800000000000011,0.003241
14.0,0.000886
14.199999999999989,-0.0001949999999999
14.399999999999975,-0.0003639999999999
14.600000000000025,0.000302
14.800000000000011,0.001317
15.0,0.001199
15.199999999999989,0.000523
15.399999999999975,-0.0014669999999999
15.600000000000025,-0.0018939999999999
15.800000000000011,-0.0010999999999999
16.0,0.000807
16.19999999999999,0.000986
16.399999999999977,0.00262
16.600000000000023,0.001871
16.80000000000001,0.001451
17.0,0.000479
17.19999999999999,0.000711
17.399999999999977,-0.0018909999999999
17.600000000000023,-0.0026729999999999
17.80000000000001,-0.0030969999999999
18.0,-0.0024279999999999
18.19999999999999,-0.0021449999999999
18.399999999999977,0.000192
18.600000000000023,0.000507
18.80000000000001,-1.2999999999929734e-05
19.0,-0.0006189999999999
19.19999999999999,0.0002659999999999
19.399999999999977,0.000325
19.600000000000023,0.002862
19.80000000000001,0.004707
20.0,0.0055129999999999
20.19999999999999,0.004753
20.399999999999977,0.004827
20.600000000000023,0.003914
20.80000000000001,0.002725
21.0,0.001646
21.19999999999999,0.000716
21.399999999999977,-0.0003839999999999
21.600000000000023,-0.0003879999999999
21.80000000000001,0.001487
22.0,0.003433
22.19999999999999,0.005037
22.399999999999977,0.0076209999999999
22.600000000000023,0.008025
22.80000000000001,0.006037
23.0,0.003334
23.19999999999999,0.002291
23.399999999999977,-0.0003879999999999
23.600000000000023,-0.0022389999999999
23.80000000000001,-0.0037119999999999
24.0,-0.0039719999999999
24.19999999999999,-0.0050159999999999
24.399999999999977,-0.0049029999999999
24.600000000000023,-0.0041139999999999
24.80000000000001,-0.0001549999999999
25.0,0.003495
25.19999999999999,0.0051849999999999
25.399999999999977,0.004856
25.600000000000023,0.0042349999999999
25.80000000000001,0.002231
26.0,-0.0002719999999999
26.19999999999999,-0.001591
26.399999999999977,-0.0036739999999999
26.600000000000023,-0.0052689999999999
26.80000000000001,-0.0060219999999999
27.0,-0.0046889999999999
27.19999999999999,-0.0041979999999999
27.399999999999977,-0.0039899999999999
27.600000000000023,-0.0038059999999999
27.80000000000001,-0.0025199999999999
28.0,-0.0033449999999999
28.19999999999999,-0.0028189999999999
28.399999999999977,-0.0005489999999999
28.600000000000023,0.001715
28.80000000000001,-8.000000000008e-06
29.0,-0.00261
29.19999999999999,-0.0055959999999999
29.399999999999977,-0.0078239999999999
29.600000000000023,-0.0083379999999999
29.80000000000001,-0.006884
30.0,-0.0046959999999999
30.19999999999999,-0.0022289999999999
30.399999999999977,0.001339
30.600000000000023,0.002979
30.80000000000001,0.004142
31.0,0.002872
31.19999999999999,0.003102
31.399999999999977,0.001639
31.600000000000023,-0.0003649999999999
31.80000000000001,-0.0015619999999999
32.0,0.0002389999999999
32.19999999999999,0.002065
32.39999999999998,0.002873
32.60000000000002,0.002674
32.80000000000001,0.00087
33.0,0.00024
33.19999999999999,-0.0018179999999999
33.39999999999998,-0.0034939999999999
33.60000000000002,-0.0045039999999999
33.80000000000001,-0.0035489999999999
34.0,-0.003251
34.19999999999999,-0.0044909999999999
34.39999999999998,-0.005
34.60000000000002,-0.0045459999999999
34.80000000000001,-0.0041569999999999
35.0,-0.0037269999999999
35.19999999999999,-0.0009359999999999
35.39999999999998,0.001075
35.60000000000002,0.0022659999999999
35.80000000000001,0.004028
36.0,0.005024
36.19999999999999,0.005864
36.39999999999998,0.00761
36.60000000000002,0.0095709999999999
36.80000000000001,0.008599
37.0,0.007946
37.19999999999999,0.006777
37.39999999999998,0.005337
37.60000000000002,0.004408
37.80000000000001,0.003411
38.0,0.002776
38.19999999999999,0.001201
38.39999999999998,-0.0010199999999999
38.60000000000002,-0.0018669999999999
38.80000000000001,-0.0002629999999999
39.0,0.0013319999999999
39.19999999999999,0.003928
39.39999999999998,0.004779
39.60000000000002,0.0034589999999999
39.80000000000001,0.0016289999999999
40.0,0.000425
40.19999999999999,-0.0002739999999999
40.39999999999998,0.001806
40.60000000000002,0.003134
40.80000000000001,0.003179
41.0,0.0034859999999999
41.19999999999999,0.004255
41.39999999999998,0.003339
41.60000000000002,0.001373
41.80000000000001,-0.0002889999999999
42.0,-0.0021309999999999
42.19999999999999,-0.0036919999999999
42.39999999999998,-0.0030909999999999
42.60000000000002,-0.0009319999999999
42.80000000000001,0.000504
43.0,0.001486
43.19999999999999,0.002094
43.39999999999998,0.001755
43.60000000000002,0.001759
43.80000000000001,0.002582
44.0,0.003123
44.19999999999999,0.002183
44.39999999999998,0.001454
44.60000000000002,0.001818
44.80000000000001,0.003116
45.0,0.003859
45.19999999999999,0.00447
45.39999999999998,0.003034
45.60000000000002,0.001514
45.80000000000001,0.0012699999999999
46.0,0.002576
46.19999999999999,0.0029379999999999
46.39999999999998,0.003675
46.60000000000002,0.002292
46.80000000000001,-0.0016969999999999
47.0,-0.0081829999999999
47.19999999999999,-0.0119719999999999
47.39999999999998,-0.0131419999999999
47.60000000000002,-0.0113929999999999
47.80000000000001,-0.0078529999999999
48.0,-0.0022179999999999
48.19999999999999,0.003543
48.39999999999998,0.007802
48.60000000000002,0.010164
48.80000000000001,0.010125
49.0,0.007806
49.19999999999999,0.004366
49.39999999999998,0.001698
49.60000000000002,9.300000000000974e-05
49.80000000000001,-0.0024149999999999
50.0,-0.0028319999999999
50.19999999999999,-0.002946
50.39999999999998,-0.0039679999999999
50.60000000000002,-0.0054299999999999
50.80000000000001,-0.0041229999999999
51.0,-0.0041409999999999
51.19999999999999,-0.0050389999999999
51.39999999999998,-0.0051859999999999
51.60000000000002,-0.0044239999999999
51.80000000000001,-0.0034409999999999
52.0,-0.0021009999999999
52.19999999999999,0.000856
52.39999999999998,0.003124
52.60000000000002,0.004749
52.80000000000001,0.005426
53.0,0.007323
53.19999999999999,0.007094
53.39999999999998,0.0062619999999999
53.60000000000002,0.00447
53.80000000000001,0.00312
54.0,0.001515
54.19999999999999,-0.0002449999999999
54.39999999999998,-0.0040169999999999
54.60000000000002,-0.0047149999999999
54.80000000000001,-0.0062699999999999
55.0,-0.0083149999999999
55.19999999999999,-0.0116519999999999
55.39999999999998,-0.0106169999999999
55.60000000000002,-0.0098509999999999
55.80000000000001,-0.0070829999999999
56.0,-0.0041869999999999
56.19999999999999,-0.0005879999999999
56.39999999999998,0.001689
56.60000000000002,0.002132
56.80000000000001,0.000296
57.0,-0.0027859999999999
57.19999999999999,-0.0042309999999999
57.39999999999998,-0.0042829999999999
57.60000000000002,-0.0050019999999999
57.80000000000001,-0.0030779999999999
58.0,6.4000000000064e-05
58.200000000000045,0.002743
58.39999999999998,0.002939
58.60000000000002,0.002921
58.79999999999996,0.001497
59.0,-0.0002979999999999
59.200000000000045,-0.0013259999999999
59.39999999999998,-0.0019029999999999
59.60000000000002,-0.002529
59.79999999999996,-0.003471
60.0,-0.0051749999999999
60.200000000000045,-0.0070959999999999
60.39999999999998,-0.0065739999999999
60.60000000000002,-0.0047009999999999
60.79999999999996,-0.0022369999999999
61.0,-9.999999999177334e-07
61.200000000000045,0.002425
61.39999999999998,0.002387
61.60000000000002,0.0017179999999999
61.79999999999996,-0.0001279999999999
62.0,-0.0006389999999999
62.200000000000045,-0.00217
62.39999999999998,-0.002139
62.60000000000002,-0.0010289999999999
62.79999999999996,0.001396
63.0,0.001508
63.200000000000045,0.001672
63.39999999999998,0.000458
63.60000000000002,-0.0022189999999999
63.79999999999996,-0.0056119999999999
64.0,-0.0050759999999999
64.20000000000005,-0.0034619999999999
64.39999999999998,-0.0018349999999999
64.60000000000002,0.001419
64.79999999999995,0.004471
65.0,0.003959
65.20000000000005,0.001095
65.39999999999998,-0.0016709999999999
65.60000000000002,-0.0043119999999999
65.79999999999995,-0.0065909999999999
66.0,-0.0072499999999999
66.20000000000005,-0.0069429999999999
66.39999999999998,-0.0050769999999999
66.60000000000002,-0.0028289999999999
66.79999999999995,0.000362
67.0,0.0013549999999999
67.20000000000005,0.002655
67.39999999999998,0.001529
67.60000000000002,-2.4999999999941732e-05
67.79999999999995,-0.0023959999999999
68.0,-0.0024879999999999
68.20000000000005,-0.0018019999999999
68.39999999999998,5.6000000000056005e-05
68.60000000000002,0.000485
68.79999999999995,-0.0024799999999999
69.0,-0.0049429999999999
69.20000000000005,-0.0060749999999999
69.39999999999998,-0.0070989999999999
69.60000000000002,-0.0084079999999999
69.79999999999995,-0.0051379999999999
70.0,-0.0030969999999999
